iteration,sigma,norm_g_fidelity,norm_g_sparsity,norm_g_total,gradient_ratio,patch_id
36,0.44047612263634445,0.18776865884620092,0.3080088114603297,0.2080472731768432,1.6403632712348235,32
37,0.4184523165045272,0.1959019248116149,0.3217618885031254,0.21976925226068464,1.6424641504290538,32
38,0.3975297006793008,0.2041737384085074,0.334416678587416,0.22959910959508337,1.6379025098630497,32
39,0.37765321564533577,0.21263630248399099,0.34556181698537103,0.23707402223686957,1.625130859352616,32
40,0.35877055486306897,0.22129461533693273,0.3548325488913127,0.24190183306138907,1.6034395972584394,32
41,0.3408320271199155,0.2300854250900523,0.36194449250365685,0.2439669757396025,1.5730874407277067,32
42,0.3237904257639197,0.2388745092026993,0.3667165288597356,0.24330159788439476,1.5351848553608318,32
43,0.3076009044757237,0.24747428357856247,0.3690878226648491,0.24004896050070518,1.4914188954412289,32
44,0.29222085925193747,0.2556744340052659,0.36913087425043983,0.23444006019178354,1.443753559821461,32
45,0.27760981628934056,0.2632805112642556,0.36705712495208687,0.226787561518315,1.3941674725163014,32
46,0.26372932547487354,0.2701124679361924,0.3632103163837137,0.21747898262423349,1.344663277333475,32
47,0.25054285920112984,0.2760713666836615,0.3580379096029632,0.2069594026629145,1.29690345617488,32
48,0.23801571624107334,0.28110337442907246,0.35205376115777537,0.195694484403369,1.2523996265530601,32
49,0.22611493042901967,0.28521973083740615,0.3457801935946947,0.18411642940832143,1.2123291491071913,32
50,0.21480918390756867,0.288492873837713,0.339691283138179,0.17257493550093406,1.1774685406242194,32
51,0.20406872471219023,0.29104731785434856,0.3341664975182279,0.16130846311274297,1.1481517850147578,32
52,0.19386528847658072,0.2930448895867318,0.32946475005920894,0.15044506500305269,1.1242808244287708,32
53,0.18417202405275168,0.2946657457185581,0.3257222168898215,0.14002882802599892,1.1053955935581536,32
54,0.1749634228501141,0.29608815801408933,0.32296984039856313,0.13005741280445182,1.0907894546164005,32
55,0.1662152517076084,0.2974706373221076,0.3211618737111675,0.12051468717290141,1.079642268569205,32
56,0.15790448912222796,0.29893933787097865,0.3202063369026317,0.1113896545205143,1.0711415204941408,32
57,0.15000926466611655,0.3005821264812241,0.3199905887084443,0.10268209194119197,1.0645695818790895,32
58,0.14250880143281072,0.30244889651672324,0.32039858687420314,0.09440027561196601,1.0593478454185314,32
59,0.13538336136117018,0.3045563784490297,0.3213197855781083,0.08655604781541719,1.055042049076257,32
60,0.12861419329311166,0.3068952514674994,0.32265219051718924,0.07916026576485469,1.0513430526355294,32
61,0.12218348362845607,0.3094377126716205,0.3243029089773029,0.07221981372306165,1.048039381422967,32
62,0.11607430944703327,0.3121443827509795,0.32618844472347297,0.06573627433183991,1.044992198317717,32
63,0.1102705939746816,0.31497006898493163,0.3282352393696324,0.05970578779795888,1.0421156538062522,32
64,0.10475706427594751,0.3178682689151867,0.33038003735941285,0.054119522966871975,1.0393614892323981,32
65,0.09951921106215013,0.3207944516831375,0.33256977894352924,0.048964393737967626,1.036706767210621,32
66,0.09454325050904262,0.32370823782619373,0.334761073585183,0.04422386106062175,1.0341444376986284,32
67,0.08981608798359049,0.32657465829955373,0.33691938415353556,0.03987873614493346,1.0316764500584519,32
68,0.08532528358441097,0.32936469610227065,0.33901804280674236,0.035907934128160394,1.0293089903645114,32
69,0.08105901940519042,0.3320553060738928,0.3410372022170522,0.03228915130726806,1.0270493980335935,32
70,0.0770060684349309,0.3346290835724459,0.34296279381977507,0.0289994517072593,1.0249043214007576,32
71,0.07315576501318434,0.33707371997226143,0.3447855478747498,0.02601576098058888,1.0228787575107399,32
72,0.06949797676252512,0.33938135017449206,0.34650009579039426,0.023315267050865642,1.02097565353029,32
73,0.06602307792439886,0.3415478669117755,0.3481041924283015,0.02087574196849131,1.0191959199622802,32
74,0.06272192402817892,0.3435722533090058,0.3495979951000575,0.018675770326801226,1.0175384994946963,32
75,0.059585827826769966,0.3454559625849001,0.3509836279841184,0.016694975643928963,1.016001071042043,32
76,0.05660653643543147,0.3472023687943591,0.3522640859556593,0.014913921345557283,1.014578578996672,32
77,0.05377620961365989,0.3488162741712366,0.35344588595278137,0.013315356814958924,1.013272350301156,32
78,0.05108739913297689,0.35030354144936804,0.3545215518504801,0.011881170165241964,1.0120410155822581,32
79,0.04853302917632805,0.3516706655849767,0.3555878008921498,0.010839051742251346,1.01113864672408,32
80,0.046106377717511644,0.3529241963221676,0.35644188231836094,0.02038633195503892,1.009967256518117,32
81,0.04380105883163606,0.35321179450574797,0.3871321121939084,0.043694085175410534,1.0960339326596538,32
82,0.04161100589005426,0.3545201356804066,0.38032470254510187,0.028632135187027227,1.0727873095703586,32
83,0.039530455595551545,0.35556422903130575,0.38009433181512564,0.026341692948798113,1.0689892311458027,32
84,0.03755393281577397,0.3565539234711087,0.3775749814045032,0.022814927635099812,1.0589561817992386,32
85,0.03567623617498527,0.35740759551353746,0.3769473324409478,0.021349343942511072,1.0546707377590419,32
86,0.033892424366236004,0.3582003818454273,0.37500027337685576,0.018834976981315373,1.04690081971682,32
87,0.032197803147924205,0.35888527851505314,0.3748465012440576,0.018184010188714156,1.044474442627033,32
88,0.03058791299052799,0.35920974749153706,0.39391707324747216,0.03564748911858412,1.0966213361366337,32
89,0.02905851734100159,0.3599177485497897,0.3850037969246199,0.026314288826315452,1.0696993923636968,32
90,0.02760559147395151,0.36042835265958073,0.3853358097087545,0.026123475223906265,1.0691051546455295,32
91,0.02622531190025393,0.3609374023430959,0.38157130062195876,0.022050903613013057,1.0571675258505044,32
92,0.024914046305241234,0.36135856931508487,0.3810981178780152,0.02119172997102879,1.0546259318004951,32
93,0.02366834398997917,0.36176291287918083,0.378065395104869,0.01799567929186353,1.0450639953552474,32
94,0.02248492679048021,0.3620961138386589,0.3784253602522109,0.01799662749899773,1.0450964420480577,32
95,0.0213606804509562,0.3622639201920851,0.3968408209973388,0.03542741262250262,1.0954467140611734,32
96,0.02029264642840839,0.36261784239075573,0.3871358797610367,0.025665856199471194,1.0676139850389943,32
97,0.01927801410698797,0.3628687904029022,0.3876119299313853,0.025873178046552828,1.0681875658168623,32
98,0.01831411340163857,0.36312247202125963,0.3832536032206161,0.021479497289451983,1.055438957240239,32
99,0.01739840773155664,0.363328814257475,0.3829497849893946,0.02099043202509811,1.0540033434232803,32
100,0.016528487344978807,0.3635302804391838,0.37927485428742125,0.017393885345697368,1.0433102129187597,32
101,0.015702062977729865,0.363691808861591,0.38016136470757683,0.018044516492986426,1.0452843738701125,32
102,0.014916959828843371,0.36377653691817086,0.3980033297230393,0.035045171164774014,1.0940874117248731,32
103,0.014171111837401202,0.36395208471766904,0.3876373431524921,0.02481881443990746,1.0650779578668894,32
104,0.013462556245531141,0.3640736176912373,0.38855890061781384,0.02558159446948039,1.0672536589765809,32
105,0.012789428433254584,0.36419935265689,0.38362740725528693,0.020770758954463422,1.0533445610396237,32
106,0.012149957011591854,0.3642991311116112,0.38379972687392355,0.02083407852795729,1.0535290756879074,32
107,0.01154245916101226,0.3643993754616625,0.3793621371307275,0.01663852287880922,1.0410614360963393,32
108,0.010965336202961647,0.3644762808277989,0.3812792155432759,0.01831275593567246,1.0461015863016219,32
109,0.010417069392813564,0.3645195278040254,0.39817670822259754,0.034468340561593994,1.0923329968666784,32
110,0.01,0.36460593333214497,0.3793891883956303,0.016464704631528514,1.0405458433667842,32
111,0.01,0.36464395114762577,0.35618414856697656,0.01099095611073077,0.9767998274645059,32
112,0.01,0.3646223908009351,0.36929351011033473,0.008531025967645305,1.0128108405496956,32
113,0.01,0.36463451719763895,0.36188770865693576,0.007575705127156185,0.9924669541385892,32
114,0.01,0.36462759711309606,0.3660716369766607,0.007240167544386565,1.0039603142356686,32
115,0.01,0.36463144671341113,0.3637081026699616,0.007125521217919283,0.9974677333735967,32
116,0.01,0.3646292074283215,0.3650434856966462,0.007084290151014909,1.0011361631484392,32
117,0.01,0.36463041141079244,0.36428919848588187,0.007066827135925834,0.9990642225271601,32
118,0.01,0.36462966898268173,0.36471545675811445,0.007056993235664256,1.0002352737111933,32
119,0.01,0.36463002758843943,0.3644747713251433,0.007049603610986598,0.9995742087827407,32
120,0.01,0.3646297641274139,0.36461087437297796,0.007042998937027886,0.9999481946996809,32
121,0.01,0.3646298528847205,0.36453411096018634,0.0070366488180331485,0.9997374270818017,32
122,0.01,0.3646297429710214,0.3645776070514821,0.007030383777845598,0.9998570168217368,32
123,0.01,0.36462974587442676,0.36455316217110223,0.007024149667858831,0.9997899685799334,32
124,0.01,0.3646296854684916,0.36456710113189694,0.007017929185464756,0.9998283619269389,32
125,0.01,0.3646296613398324,0.3645593549576384,0.007011716799529767,0.9998071841387351,32
126,0.01,0.36462961717747144,0.3645638601838466,0.007005510739641097,0.9998196608543929,32
127,0.01,0.3646295848205508,0.3645614439688849,0.006999310436865413,0.9998131230857216,32
128,0.01,0.3646295462648,0.3645629382743698,0.00699311570612661,0.999817326952485,32
129,0.01,0.36462951168939417,0.36456222340935107,0.006986926484989938,0.9998154612342502,32
130,0.01,0.36462947533742107,0.3645627568041519,0.0069807427502067455,0.999817023752105,32
131,0.01,0.36462944046292495,0.3645625851123438,0.006974564491051287,0.9998166485117157,32
132,0.01,0.36462940522475085,0.36456281192055884,0.006968391700801835,0.99981736715899,32
133,0.01,0.3646293706628111,0.3645628137295775,0.0069622243740188935,0.9998174668894263,32
134,0.01,0.3646293361879245,0.36456294280152574,0.006956062505675564,0.9998179154011774,32
135,0.01,0.36462930213208383,0.36456300011505266,0.006949906090879753,0.9998181659656986,32
136,0.01,0.36462926830640446,0.36456309811293147,0.006943755124785237,0.9998185274764685,32
137,0.01,0.36462923481653625,0.3645631732662623,0.0069376096025634566,0.9998188254150625,32
138,0.01,0.36462920160158513,0.36456326146738854,0.0069314695193943565,0.9998191583836211,32
139,0.01,0.3646291686948331,0.36456334243699035,0.006925334870463487,0.999819470674608,32
140,0.01,0.3646291360763115,0.3645634276321061,0.006919205650961137,0.9998197937638432,32
141,0.01,0.3646291037561652,0.364563510579021,0.006913081856081929,0.9998201098692657,32
142,0.01,0.36462907172751335,0.3645635949347737,0.006906963481024848,0.9998204290392166,32
143,0.01,0.3646290399931049,0.3645636786325761,0.00690085052099309,0.9998207455979643,32
144,0.01,0.3646290085502459,0.3645637628395892,0.0068947429711941404,0.9998210627538492,32
145,0.01,0.36462897739932215,0.3645638468957949,0.006888640826839694,0.9998213786957039,32
146,0.01,0.3646289465389804,0.3645639311735362,0.006882544083145696,0.9998216944483937,32
147,0.01,0.36462891596885333,0.364564015461869,0.0068764527353323435,0.9998220094344085,32
148,0.01,0.36462888568801805,0.3645640998794115,0.006870366778624048,0.9998223239815894,32
149,0.01,0.36462885569586817,0.3645641843585778,0.006864286208249451,0.9998226379062432,32
0,2.3556048094132906,2.0584899122367682e-15,0.022321494064495285,0.02232149406449506,22321494064.495285,33
1,2.237824568942626,0.004894195938770902,0.024546400403034605,0.020893358896700274,5.015410234923908,33
2,2.1259333404954948,0.008594796803632655,0.026988530873828208,0.020536616380657197,3.1401010972616947,33
3,2.01963667347072,0.011681814392958956,0.029663766609239067,0.02078981278138201,2.539311583919573,33
4,1.9186548397971837,0.014467306453262756,0.032589308666743574,0.021446886404919534,2.2526175672040063,33
5,1.8227220978073244,0.017130460479918005,0.035783429167774376,0.022409336751202064,2.088877249372438,33
6,1.7315859929169581,0.019781892888775895,0.039265275506818624,0.02362729111496136,1.9849099238171217,33
7,1.6450066932711103,0.022495206998600647,0.043054691988075426,0.02507491117473919,1.913949580048484,33
8,1.5627563586075546,0.025323121675821875,0.047172038079804766,0.026739293427908532,1.8628050160515517,33
9,1.4846185406771768,0.028306078900021226,0.05163799025154697,0.028615041213443937,1.8242721089676694,33
10,1.410387613643318,0.031477020722118415,0.0564733184367215,0.03070142362586371,1.7941125666012785,33
11,1.339868232961152,0.034864117896205166,0.061698630110958205,0.03300081021503387,1.769688546104701,33
12,1.2728748213130943,0.03849234672430252,0.06733407554771388,0.03551778198420169,1.7492847612016822,33
13,1.2092310802474395,0.04238438383864632,0.07339900737195212,0.03825862762847099,1.7317464765177617,33
14,1.1487695262350675,0.04656107379658463,0.07991158627797007,0.04123107669513661,1.7162745564478752,33
15,1.091331049923314,0.05104161111109537,0.08688832288200185,0.04444419070914476,1.702303688903624,33
16,1.0367644974271482,0.05584351572641969,0.09434354340641167,0.04790836836417939,1.6894270029237706,33
17,0.9849262725557907,0.060881874193589314,0.10228876469743983,0.05151788474573927,1.680118525461073,33
18,0.9356799589280012,0.06654965996428526,0.11073193096092449,0.055636134875243395,1.66389927492267,33
19,0.8888959609816011,0.07238586447022592,0.11967689607417303,0.05993300796954974,1.653318599564409,33
20,0.844451162932521,0.07858757812340898,0.1291216372444783,0.06454187914318006,1.6430285845138761,33
21,0.8022286047858949,0.0851636874071801,0.13905773464700896,0.06947902347173676,1.6328289542249799,33
22,0.7621171745466001,0.09211411157456809,0.1494691337477855,0.0747668562803226,1.6226518520648974,33
23,0.72401131581927,0.09943099021546792,0.1603308072338189,0.08043230679762915,1.6124832598607386,33
24,0.6878107500283065,0.10709853093998363,0.17160748867185513,0.08650699699255245,1.6023327973380077,33
25,0.6534202125268911,0.11509199444325756,0.18325262909593962,0.09302798810734844,1.59222741757496,33
26,0.6207492019005465,0.1233762357931384,0.19520780884379416,0.1000385823586054,1.5822156316317983,33
27,0.5897117418055191,0.13190411366346472,0.2074029004024588,0.10758859831532247,1.5723762863955775,33
28,0.5602261547152432,0.1406150835900135,0.21975727208320306,0.11573308021398575,1.562828584762227,33
29,0.532214846979481,0.14943440192279311,0.23218214450099928,0.12452761100282221,1.5537395774565932,33
30,0.5056041046305069,0.15827356127682438,0.24458370133107943,0.13401736804515754,1.5453225374975703,33
31,0.4803238993989815,0.16703281349754281,0.25686554380481447,0.1442161877835842,1.5378148665896307,33
32,0.4563077044290324,0.1756068085949521,0.26892759246786363,0.1550722176551069,1.5314189388189479,33
33,0.43349231920758075,0.18389426337870707,0.28065726284732,0.16642007196158018,1.5261882436720808,33
34,0.4118177032472017,0.19181178906785362,0.2919095651139897,0.17792783670272463,1.5218541390629872,33
35,0.39122681808484155,0.19931011216951375,0.3024784773677056,0.18906067555667364,1.5176273500385515,33
36,0.37166547718059945,0.20638786175996054,0.31207319018900753,0.19909464811312655,1.5120714344720734,33
37,0.3530822033215695,0.2130950673533246,0.32032282658970235,0.20720978589100944,1.5031921225027118,33
38,0.335428093155491,0.21951859108722577,0.3268277864465039,0.21265697624012805,1.4888387577006579,33
39,0.31865668849771644,0.22574838361199354,0.3312489037445833,0.21494000407926434,1.4673367686827803,33
40,0.3027238540728306,0.2318359176650201,0.3333973420483171,0.21392732126752112,1.438074589158541,33
41,0.28758766136918906,0.23776578688613484,0.3332884635156615,0.20984489967673223,1.4017511429231495,33
42,0.2732082783007296,0.2434575340508326,0.331149434049646,0.20317483996375307,1.3601938232911857,33
43,0.2595478643856931,0.24879743008411195,0.32739117664128303,0.19452643083263169,1.3158945272489373,33
44,0.24657047116640843,0.25368294568065247,0.32255633010336776,0.1845309998774821,1.2714939478407674,33
45,0.234241947608088,0.2580591108174507,0.3172502602873283,0.17377278561745,1.2293705084946565,33
46,0.2225298502276836,0.26193525743943313,0.3120636780303831,0.16274458928306668,1.1913771405994897,33
47,0.2114033577162994,0.26538242275329954,0.3075002425185293,0.15181861633386393,1.1587061393451166,33
48,0.20083318983048443,0.2685178906338631,0.3039241412344303,0.14123488562041883,1.1318580691848399,33
49,0.1907915303389602,0.2714836690440618,0.30153813614621305,0.13111335019245193,1.1107045120171608,33
50,0.1812519538220122,0.2744239624139261,0.30039327579444947,0.12148704078806154,1.094632090988296,33
51,0.17218935613091157,0.2774654174484818,0.30042197348544775,0.11234281797566001,1.0827366388506,33
52,0.16357988832436599,0.28070302867251307,0.3014811851575786,0.10365472750887408,1.0740218464450797,33
53,0.15540089390814768,0.2841932956476264,0.3033932915324096,0.09540256265978883,1.0675596369753544,33
54,0.14763084921274028,0.28795447512883326,0.3059768048367804,0.08757718375554102,1.0625874270572937,33
55,0.14024930675210326,0.2919721947392524,0.3090643543428316,0.08017827807108455,1.0585403675813838,33
56,0.1332368414144981,0.2962079150188047,0.3125098101911614,0.07320962222333431,1.0550353125145957,33
57,0.1265749993437732,0.30060789953614975,0.316188830322181,0.06667473336628005,1.0518314083231786,33
58,0.12024624937658453,0.3051111425942639,0.319997035720234,0.06057406515932133,1.0487884283720355,33
59,0.1142339369077553,0.3096555850313929,0.3238481313768201,0.05490381132587153,1.0458333291291626,33
60,0.10852224006236752,0.3141825535537239,0.327672345273038,0.04965580044439934,1.0429361578697827,33
61,0.10309612805924914,0.31863962996088563,0.3314148256661202,0.04481791576190615,1.0400929278847166,33
62,0.09794132165628668,0.32298223396754644,0.3350338648488922,0.0403747209224685,1.0373136030836814,33
63,0.09304425557347233,0.32717421709901023,0.33849906215124353,0.03630815919816321,1.0346141121774464,33
64,0.08839204279479872,0.3311877506806378,0.3417895282172368,0.03259824859634573,1.032011381806274,33
65,0.08397244065505878,0.3350027512596245,0.34489220842458457,0.029223729383408125,1.0295205252129283,33
66,0.07977381862230584,0.33860603744629497,0.3478003686579964,0.026162638910485862,1.0271534768873096,33
67,0.07578512769119054,0.3419903627189882,0.3505122680155582,0.023392804246990834,1.024918553928879,33
68,0.07199587130663102,0.34515342558490036,0.35303001574353876,0.020892247805430416,1.0228205475443004,33
69,0.06839607774129947,0.34809692289447325,0.3553586186914149,0.01863951544730323,1.0208611318266179,33
70,0.06497627385423449,0.35082568603840925,0.3575051656197171,0.016613916959656225,1.0190393116784973,33
71,0.061727460161522765,0.35334691829611586,0.3594782564306638,0.014795743400583962,1.017352176620399,33
72,0.058641087153446625,0.3556695441386586,0.36128717509832575,0.013166252859956878,1.0157945234621413,33
73,0.05570903279577429,0.3578036523416014,0.36294293093006025,0.01170842350837651,1.014363404495246,33
74,0.052923581155985576,0.35976008993415737,0.36445012264078763,0.010403342515598638,1.0130365564103807,33
75,0.0502774020981863,0.36154989603198373,0.3658549552057064,0.009256472822039775,1.011907233886583,33
76,0.04776353199327698,0.36318515286646447,0.3669114524660632,0.008331625096676515,1.0102600548788645,33
77,0.04537535539361313,0.36392765701556334,0.3881998777216466,0.02617351223675696,1.066695180314491,33
78,0.04310658762393247,0.3649881506774764,0.39746100320266736,0.03323709737988454,1.088969607547303,33
79,0.04095125824273584,0.3664462495060545,0.3919811885853731,0.02640970492693749,1.069682631801357,33
80,0.03890369533059905,0.3675869422113092,0.3921124413892078,0.025385051231777853,1.0667202676742527,33
81,0.0369585105640691,0.3686910386219279,0.38954174165875766,0.02180668085298521,1.0565533220301864,33
82,0.035110585035865643,0.36962818252256724,0.3892807136419901,0.020619142705584716,1.0531683785183859,33
83,0.03335505578407236,0.3705172346650108,0.38710697229877555,0.017675263734169812,1.0447745370030188,33
84,0.031687302994868737,0.3708913813116223,0.40822378616085553,0.03784187609497738,1.1006558974684466,33
85,0.0301029378451253,0.3717310480043712,0.40081132062555225,0.029703724935464245,1.0782293348303775,33
86,0.02859779095286903,0.3723847779856478,0.3996293987198831,0.0278896476896923,1.0731625521365575,33
87,0.02716790140522558,0.3729992455005021,0.39661919791785777,0.024338374211710576,1.0633243973071893,33
88,0.0258095063349643,0.37353240312367386,0.3950897845067423,0.022321149533568795,1.0577122123885219,33
89,0.02451903101821608,0.3740202730153786,0.39288614848425396,0.019710708330141075,1.050440783107229,33
90,0.023293079467305276,0.3744476387319183,0.39179213407957403,0.018238050247563604,1.0463202155751163,33
91,0.02212842549394001,0.37464466365657206,0.41193401354810605,0.037730365763711346,1.0995325798253361,33
92,0.02102200421924301,0.37506516443774224,0.40366659944478817,0.0291549797010425,1.0762572419913274,33
93,0.01997090400828086,0.375388020347361,0.40241078159474386,0.027598532147968587,1.0719862110207397,33
94,0.018972358807866817,0.37569359569058264,0.3989117747891573,0.02387206098452699,1.0618008381428383,33
95,0.018023740867473475,0.375956438909606,0.39727641482369586,0.022019133239912995,1.0567086335212788,33
96,0.0171225538240998,0.37619821646738616,0.39467689755344487,0.019267188010840205,1.049119534004119,33
97,0.01626642613289481,0.3764080324094779,0.39358821319201015,0.018014312033602386,1.0456424393298884,33
98,0.015453104826250069,0.3765057644532978,0.4135800846557557,0.03748588138594384,1.098469462363455,33
99,0.014680449584937565,0.37671513514698446,0.4044605469471787,0.028277219764660622,1.0736509081042596,33
100,0.013946427105690686,0.37687207692162195,0.4035272655238918,0.027203486492393066,1.070727417164985,33
101,0.013249105750406151,0.3770230061387826,0.3996120169810229,0.023223368034635188,1.05991414442737,33
102,0.012586650462885842,0.3771510792988073,0.39816006340600074,0.021683213852596327,1.0557044252564594,33
103,0.011957317939741549,0.3772703447486958,0.3951831833716216,0.01868893896101536,1.0474801130601923,33
104,0.011359452042754471,0.3773212660652044,0.416143368720298,0.03920443117372224,1.1028887214864396,33
105,0.010791479440616748,0.37743093655599613,0.40897096572961733,0.03199970703474314,1.0835650343382541,33
106,0.01025190546858591,0.37752013357086855,0.40621593327135774,0.029195201009531956,1.0760113094606711,33
107,0.01,0.37760136656350485,0.3820514441364632,0.006848750272168464,1.0117851204127195,33
108,0.01,0.3776144848893592,0.37504359126065323,0.005758544818292022,0.9931917504979735,33
109,0.01,0.3776079062861136,0.3790048484071475,0.005360897904935154,1.0036994514621613,33
110,0.01,0.3776124664367367,0.3767671665552868,0.005224461705587364,0.997761461930994,33
111,0.01,0.37761072670509227,0.3780326857505,0.005177036233890087,1.001117444541604,33
112,0.01,0.3776125492706202,0.37731843608570315,0.0051586975921838136,0.9992211244422752,33
113,0.01,0.377612356697234,0.37772301918892853,0.0051497266605516085,1.0002930584493115,33
114,0.01,0.3776133032464914,0.37749530956064187,0.005143759915664523,0.9996875277305246,33
115,0.01,0.37761360505280317,0.37762493161106075,0.00513875696226152,1.000029995101093,33
116,0.01,0.3776142709693483,0.37755261067069734,0.005134064916867581,0.9998367108888849,33
117,0.01,0.37761473044432775,0.3775944154546595,0.005129475005631399,0.9999462018082707,33
118,0.01,0.37761530615153904,0.37757172209528744,0.0051249204801086905,0.9998845808007737,33
119,0.01,0.37761581560335905,0.37758547890929023,0.005120379999229923,0.9999196625437408,33
120,0.01,0.3776163620057903,0.3775786352875332,0.005115846738148121,0.9999000924693605,33
121,0.01,0.3776168869905369,0.3775834333144779,0.005111318512626439,0.9999114084215734,33
122,0.01,0.37761742356808536,0.37758165134696026,0.005106794621968078,0.9999052686160848,33
123,0.01,0.3776179530692437,0.3775835874019256,0.005102274839751031,0.9999089935554208,33
124,0.01,0.377618486052585,0.3775834215027964,0.005097759091178333,0.9999071429204773,33
125,0.01,0.37761901654668684,0.3775844428517002,0.005093247349929486,0.999908442918731,33
126,0.01,0.37761954792882757,0.37758479252579336,0.00508873960518429,0.9999079618541338,33
127,0.01,0.37762007828902083,0.37758552111691324,0.005084235851080159,0.9999084869314572,33
128,0.01,0.3776206087075634,0.37758603486926245,0.005079736083341733,0.9999084429252437,33
129,0.01,0.37762113857355334,0.37758666935357477,0.005075240298203156,0.9999087200994394,33
130,0.01,0.37762166823257504,0.37758723491648316,0.005070748492063677,0.9999088153064599,33
131,0.01,0.37762219748925496,0.37758783874472024,0.005066260661377396,0.9999090129108851,33
132,0.01,0.37762272645416994,0.3775884202597321,0.005061776802618096,0.9999091521986508,33
133,0.01,0.3776232550648603,0.3775890136993186,0.005057296912267984,0.9999093240019452,33
134,0.01,0.37762378335673197,0.3775895997134695,0.005052820986814037,0.9999094769853779,33
135,0.01,0.3776243113098411,0.37759018923876503,0.0050483490227468935,0.9999096401633737,33
136,0.01,0.37762483893554905,0.3775907760944418,0.005043881016560475,0.9999097971383364,33
137,0.01,0.3776253662275121,0.37759136377413477,0.00503941696475187,0.9999099571786795,33
138,0.01,0.37762589318940093,0.377591950303672,0.005034956863821281,0.9999101150468198,33
139,0.01,0.3776264198192226,0.37759253679920557,0.005030500710271986,0.9999102737037486,33
140,0.01,0.3776269461181884,0.3775931226302754,0.005026048500610401,0.999910431476724,33
141,0.01,0.37762747208569764,0.37759370815358834,0.005021600231346013,0.9999105893119407,33
142,0.01,0.37762799772217504,0.377594293167913,0.00501715589899139,0.9999107466753913,33
143,0.01,0.3776285230274661,0.3775948777873611,0.0050127155000622035,0.9999109038696674,33
144,0.01,0.37762904800174446,0.377595461947814,0.00500827903107721,0.9999110607245174,33
145,0.01,0.3776295726449988,0.3775960456858882,0.005003846488558224,0.9999112173369376,33
146,0.01,0.3776300969573229,0.37759662898126517,0.004999417869030168,0.9999113736528751,33
147,0.01,0.3776306209387516,0.377597211845806,0.004994993169021033,0.9999115297036493,33
148,0.01,0.37763114458935393,0.37759779427318385,0.004990572385061839,0.9999116854723242,33
149,0.01,0.37763166790917996,0.37759837626735193,0.004986155513686752,0.9999118409692377,33
0,2.8342601891724923,2.7532633565294576e-15,0.018447772800410187,0.018447772800409868,18447772800.410187,34
1,2.6925471797138676,0.004376432407255929,0.020304819314439056,0.01682962772579547,4.639582524061054,34
2,2.557919820728174,0.007704224623636881,0.022344256258830016,0.016199440106998957,2.9002602273922427,34
3,2.430023829691765,0.010484963220823483,0.02458010990429004,0.016141628208663904,2.3443200883597886,34
4,2.3085226382071764,0.012990418369615193,0.0270275209992826,0.016460829798615344,2.0805735604713416,34
5,2.1930965062968175,0.015379044644073242,0.029702592314866598,0.0170588566678128,1.9313678451615228,34
6,2.0834416809819767,0.01775047859210361,0.032622268274581735,0.01788367688065592,1.8378247158414036,34
7,1.9792695969328777,0.020172174100284778,0.035804224706687204,0.01890708052053248,1.7749313747089732,34
8,1.8803061170862339,0.022693100046944057,0.03926675661767534,0.020114174735246456,1.7303390253621678,34
9,1.786290811231922,0.025351148674587102,0.04302865745631633,0.021498121685862157,1.6973060277718222,34
10,1.6969762706703257,0.028177320137639624,0.04710908675549638,0.023057392920363753,1.6718796012317532,34
11,1.6121274571368094,0.0311981608034925,0.05152742533091566,0.024794328491571125,1.651617403201133,34
12,1.531521084279969,0.0344372027847762,0.05630311887799171,0.0267144293931364,1.634950411909816,34
13,1.4549450300659703,0.037915800978653824,0.0614555120713179,0.028826103041548735,1.6208417199445866,34
14,1.3821977785626718,0.04165358655662123,0.06700367623478846,0.031140721098021316,1.6085932034617942,34
15,1.3130878896345382,0.045668661937279004,0.07296623436953427,0.033672917125010714,1.5977309444657157,34
16,1.2474334951528112,0.04997761029585809,0.07936118787536753,0.03644108343855865,1.5879348253260643,34
17,1.1850618203951706,0.054595362750748944,0.08620574983127577,0.03946803809829973,1.5789939930400625,34
18,1.125808729375412,0.05953494862430104,0.09351619048916629,0.04278183177254114,1.5707780497016295,34
19,1.0695182929066414,0.06480714357099551,0.10130770210766336,0.04641665371208764,1.5632181349989895,34
20,1.0160423782613093,0.0704200244310273,0.10959429294023515,0.050413777768119075,1.5562944464408273,34
21,0.9652402593482438,0.07637843745331224,0.11838872455881257,0.05482246357800063,1.5500281035623424,34
22,0.9169782463808315,0.08268338817131243,0.12770251272714647,0.059700693693097835,1.5444760495609895,34
23,0.8711293340617898,0.08933136777926252,0.13754601843493572,0.06511558146703034,1.5397281140350545,34
24,0.8275728673587003,0.09631364435382551,0.1479286584567142,0.0711432207665966,1.5359055245928774,34
25,0.7861942239907652,0.10361557064329117,0.1588592550067861,0.07786765703746362,1.5331600648485335,34
26,0.7468845127912269,0.11121599709043628,0.17034650508903196,0.08537852767865795,1.531672686893354,34
27,0.7095402871516655,0.1190869329289385,0.18239945520826648,0.09376674010684032,1.531649616982812,34
28,0.6740632727940822,0.12719367122692535,0.19502768065289092,0.1031173409489178,1.5333127723386755,34
29,0.640360109154378,0.13549568089419953,0.20824055897478275,0.1134985434875987,1.5368796820718245,34
30,0.6083421036966591,0.14394865069228008,0.22204460405827317,0.12494588466880542,1.5425264703101615,34
