patch_id,noise_sigma,config,support_size,M,support_ratio_M,cond_A_S,cond_ATA,rank_A_S,variance_amplification_tr,pre_debias_residual,post_debias_residual,psnr
94,15.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5294090725128204,0.5299065734682866,32.09815129144464
94,15.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.35748991657556467,5.793148692936891e-16,25.311726225265954
95,15.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.3831711485116024,0.38343353372857636,27.153242042722994
95,15.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.4144105215066757,5.597286305031094e-16,24.62952220718026
96,15.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.4858503082493559,0.4864529783807634,26.380420701583876
96,15.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.43854264106557994,5.872977358664608e-16,24.73031125219805
97,15.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6103724818887846,0.6107040239023027,20.82164314663368
97,15.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6533040542945606,8.172830752961233e-16,22.583513529214777
98,15.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6849227674771377,0.6853163336821799,21.035157390190513
98,15.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5885065901400449,6.663799735364746e-16,22.705356665060673
99,15.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5490132355497048,0.5488624471220854,21.681754668366274
99,15.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5633342859099213,6.474958492290097e-16,22.938398442338862
0,25.0,A5,4,38,0.10526315789473684,1.537888311263511,2.365100457920934,4,7.495857382798128,0.6547560159962988,0.64788235628747,18.611428915823623
0,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7632526855348167,9.028732633633442e-16,20.446127997413615
1,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5859614927419158,0.5866580301597674,27.76903841153809
1,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.4895563552038712,5.645319006159138e-16,23.286566730728467
2,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6249354139592208,0.625484553766712,22.146911721439686
2,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5734322503806086,7.130549671022505e-16,22.21368918654571
3,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6494427415296429,0.6502322757831732,22.103024044039756
3,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.81015978912191,1.297087207311623e-15,20.947895786310305
4,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.7396567017013187,0.7407637971049199,23.951788388846687
4,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5923635730500324,1.0280121195780836e-15,21.476667734612743
5,25.0,A5,2,38,0.05263157894736842,1.1237469203504526,1.2628071409971267,2,3.3850196210563523,1.2008531603035686,1.2022377553852215,15.678054516581831
5,25.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.4847721033138137,1.0687767913694022,1.068914372653893,15.74717680008941
6,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5504226400548485,0.5508987267602392,21.50728002602737
6,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.532896714624273,7.076587496757718e-16,21.240732181422956
7,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.7212350594585226,0.7221537034434107,26.89515386897646
7,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7582848991007757,7.54634620482655e-16,20.5578081358534
8,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.1436000349803095,1.1439892322561227,15.565121517524776
8,25.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,2.410922806064476,0.7882900132090124,0.7822682695085419,15.955967730614965
9,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6171074460537577,0.617843530300139,23.388256666729426
9,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7065848046582663,8.585566921053224e-16,21.194114043675093
10,25.0,A5,5,38,0.13157894736842105,1.7969575285646047,3.229056359465012,5,10.526272521401065,1.0745923228171748,1.072120914296174,9.9470799294858
10,25.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.9299957902109612,1.0873615870405546,1.088187168532499,11.643116917933016
11,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.33201871805979744,0.3147333845616098,29.484987923697183
11,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.36453944282466894,4.982428876986065e-16,24.645814408948862
12,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.35973685517678905,0.3477280590978015,25.981622689329388
12,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.39748998190273427,4.771563783777668e-16,23.015895218497008
13,25.0,A5,2,38,0.05263157894736842,1.1125117204074222,1.2376823280438822,2,3.683878531318386,0.3749666481983714,0.3592640174878895,24.45516253563894
13,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.41528035019023274,4.890382085025271e-16,22.823459881283537
14,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.697031121862827,0.6979345482215044,31.973188809132274
14,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6009386027835584,7.68034003660875e-16,22.359351807946357
15,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.9500532127036847,0.9512640604215025,21.268485665850115
15,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8192710117595485,8.75470529378111e-16,19.7250447188938
16,25.0,A5,2,38,0.05263157894736842,1.239019926381448,1.535170377970289,2,3.6031874199086555,0.8093824430642689,0.8092495369664578,18.2157886698078
16,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9384448715602414,1.3835221803346212e-15,19.344517153765448
17,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.8734362763209383,0.8747544143423542,21.497064504356178
17,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7705509266454508,1.170217250271179e-15,21.02164706707744
18,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6923928667948686,0.6931782272995467,36.10781453549539
18,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7753476520935121,1.0987320008054351e-15,21.13507349230446
19,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5497202333381057,0.5501045591063417,40.5716637417435
19,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7121812435976607,1.0413673764341673e-15,21.04460879178125
20,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.4902180879516485,0.49051650960057214,36.13971984349244
20,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5746655054688131,8.489411291620475e-16,23.20013773553501
21,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.7291689482197047,0.7296884196336865,39.74089078835165
21,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5733649048271487,9.50977501986955e-16,22.130536299796944
22,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5397221504105164,0.5401988573846516,30.52800801173868
22,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6039713964245034,8.851731446180616e-16,23.021481203652545
23,25.0,A5,2,38,0.05263157894736842,1.1168082710455467,1.2472607142757433,2,3.3153568368751065,0.8667411822947014,0.867655241116483,15.600400766535309
23,25.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,3.3567542878546486,1.265655407948303,1.2657190591631864,15.675103177205008
24,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.020626625610528,1.0213826928788385,15.61706783980841
24,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.050511346646329,1.1351243623963953e-15,17.485907375173785
25,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.8308186020142514,0.8319612974277335,25.513234828792058
25,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6351812578236801,8.573580118967447e-16,22.68553536669726
26,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5730392305439826,0.5735402304340581,31.739217807563996
26,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5983138772983896,8.926294363555241e-16,21.852151822141202
27,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5411517989477989,0.5415847683060498,31.954574993639113
27,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5976184481867891,7.827525214816494e-16,22.3323669183803
28,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6951287219468109,0.6959231969714418,28.53687190702306
28,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.517820826696447,7.215813705767329e-16,22.93364849581721
29,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6395630593714189,0.6404560041247691,34.73857749994075
29,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6676956045067451,1.0847418840980606e-15,22.57649045628841
30,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6550667676357084,0.6559086476680245,34.80502734673264
30,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6792180603521187,8.153518671088816e-16,21.649592989729364
31,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5613030548295576,0.5614671848108904,28.694324147640174
31,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.509114727280196,5.911666803891205e-16,21.76855443525834
32,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.46153925263843304,0.46207790758414435,32.71079582782511
32,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5281835725467633,4.807312820379531e-16,24.108875222075365
33,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.493737224337577,0.4943141124107135,36.7992548425644
33,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.45273308078513624,5.174276235954829e-16,24.47463791690902
34,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6041710752509607,0.6049086342586308,28.223661390849987
34,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5032773233635619,7.190226089340403e-16,22.933933421760567
35,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5962538934963371,0.5968640390534177,26.781833166320993
35,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7359545845595228,8.43418201144354e-16,20.871464679546893
36,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5757764732391935,0.5765045528167553,25.435770465266234
36,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6544479912129204,6.527840734296192e-16,21.477163480758612
37,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.7516046297135001,0.7526141160879425,18.89033667993417
37,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7725518634021893,1.2406947981577914e-15,20.755360068381098
38,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.633304637777409,0.6342553571719066,26.36679116417681
38,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6334491514721724,1.0921816800526788e-15,20.757465446313745
39,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6971410835707517,0.6982044021872407,25.65557892106714
39,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6664289265964068,9.134665759993206e-16,22.99371032673781
40,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.8687150474022965,0.8671102135363759,19.401629698538443
40,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8764808306862579,1.1842686680640362e-15,20.23584481909124
41,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.3659444137515533,0.35829518852493353,30.462691759355998
41,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.2758999677846016,3.2996502826891537e-16,25.230666691038742
42,25.0,A5,2,38,0.05263157894736842,1.239019926381448,1.535170377970289,2,3.6031874199086555,0.4562732486149223,0.4492325634923097,24.433582085528258
42,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8745097526496456,9.899956841761272e-16,19.40088911432828
43,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6766135477111912,0.6771253781199085,22.592701723024614
43,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8706194171983062,1.1148729845342117e-15,20.168432899208895
44,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.642146287024627,0.6407412208719031,23.686660807403243
44,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7850125742055883,1.0463949210973319e-15,21.28965442478931
45,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.25841064702617245,0.24836400597167377,25.35407407936496
45,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.38210648575188466,5.216214625932688e-16,24.365145743770967
46,25.0,A5,2,38,0.05263157894736842,1.0917495844152785,1.1919171550709333,2,3.2621997987405598,1.031615452991852,1.032717831392255,14.751038813508039
46,25.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.9299957902109612,0.732848306373843,0.733169451675159,20.08689054569369
47,25.0,A5,2,38,0.05263157894736842,1.1168082710455467,1.2472607142757433,2,3.3153568368751065,0.6110803566692292,0.61152170347603,21.692214080633008
47,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.0245318300507482,1.7492628461463356e-15,17.143689799557183
48,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.691366326276108,0.6920650964710514,23.077195602854744
48,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8533527642611071,9.328313187957127e-16,20.660853079731
49,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.9901608852809756,0.9913282090716214,17.80032663276685
49,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9075068299229403,1.5363187478824722e-15,19.38425151851546
50,25.0,A5,2,38,0.05263157894736842,1.2547419076086574,1.5743772547094126,2,3.641458281422409,0.845305732982539,0.8433613100985474,16.677559813343404
50,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8404275897284701,1.0740053966075428e-15,19.562884898917673
51,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.47557871109309724,0.4643631027599298,32.77615465282616
51,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.44808462506846203,7.27644128278569e-16,23.778191106818973
52,25.0,A5,2,38,0.05263157894736842,1.1125117204074222,1.2376823280438822,2,3.683878531318386,0.39648148538682954,0.3926055028577762,25.834909134398348
52,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5713587945174295,6.522029681071407e-16,22.466593790665126
53,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5741837595570747,0.5655201835796114,34.06554753368078
53,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.4617177589333552,6.961381764237008e-16,24.045878874961954
54,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.2901485627363218,0.2803377644251723,32.90891099048708
54,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.35407066490915534,4.58072120348957e-16,25.294526665074674
55,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6002852889293832,0.5999862524786223,39.50618156037428
55,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6953473137475412,8.594254995435809e-16,21.193311529539915
56,25.0,A5,2,38,0.05263157894736842,1.1125117204074222,1.2376823280438822,2,3.683878531318386,0.5248381966118117,0.5240134103217223,25.028221624146735
56,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.479868864432991,6.658627090641482e-16,22.782634148589228
57,25.0,A5,2,38,0.05263157894736842,1.3703501481141487,1.8778595284364692,2,3.411257245713057,0.4088908200969962,0.40764135480901004,24.725006934330022
57,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5099217780387889,6.282585906237611e-16,23.29785189159345
58,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6561045340476198,0.6568800928477582,22.840068259234773
58,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6630909029732207,8.913812058542534e-16,22.162945846897323
59,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.7239089542686262,0.7250094959323351,25.098705851596357
59,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6596434066422936,1.0060095033928486e-15,22.1363604421401
60,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6465718985611472,0.647656080340186,25.758916366496557
60,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5506279387121885,6.799540710543504e-16,22.155632861500422
61,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.7881496019967609,0.7890545797041326,23.978768728905937
61,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6860626513034833,9.746568202564377e-16,20.97908709514276
62,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.619670567198814,0.6204867385913468,36.78527579586195
62,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6628341138239024,9.325510224319646e-16,21.72670142764629
63,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.0007191136806588,1.0018815348633139,18.265357292703854
63,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9365363083244281,1.0704874418871508e-15,18.994858267794108
64,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.4624012813990077,0.4629022468673645,33.05433959367256
64,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5383079237960684,6.59140708533345e-16,22.27666624082557
65,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.48356504381878473,0.4838243232872463,32.935977648653136
65,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5752832337960212,8.319848449573888e-16,23.022134071814673
66,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.8146350697631258,0.8157000317539544,19.857183819448487
66,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9035861935756158,1.3432854506613826e-15,19.889854622817637
67,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.8844584594100702,0.8859699321206588,18.227081139393192
67,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.834950247236059,1.0907852383730682e-15,19.604526976121498
68,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.8460135589328418,0.8470922835230185,19.373708287115527
68,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8556186194318861,1.2595467027380283e-15,20.893043929236473
69,25.0,A5,2,38,0.05263157894736842,1.0917495844152785,1.1919171550709333,2,3.2621997987405598,0.8188663298457326,0.8193092103985604,17.562799627670866
69,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9774964017883291,1.6828328825759814e-15,18.042204831055656
70,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6220802588614943,0.6227363420037506,21.13927643531398
70,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.723478295987923,8.693703903407985e-16,21.62904717720536
71,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.9988581601647055,1.0003768737373735,18.868722470601167
71,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.0669316100266935,1.5016654585859327e-15,18.404780055476394
72,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6829977278717388,0.6839454559480772,20.47186526227684
72,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8290963595635762,1.0374980703201457e-15,21.82443622615847
73,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.7881911350612227,0.78915983272988,22.46642472743044
73,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6705228733808274,8.105909910547552e-16,21.87455703826565
74,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6582269915774521,0.6589631572098794,34.7710667510806
74,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5155197361376085,7.223186291710197e-16,22.979369075477265
75,25.0,A5,3,38,0.07894736842105263,1.3158509040458992,1.7314636016784102,3,5.2106104493928385,1.2087061727185293,1.2098010626610856,13.053966695340058
75,25.0,A5A6,2,37,0.05405405405405406,1.0636941146578531,1.131445169557754,2,3.6377283792101975,1.2613864175255671,1.259889874987609,12.293460094007955
76,25.0,A5,3,38,0.07894736842105263,1.4918841823685725,2.2257184136015438,3,4.772628589222736,0.9610316468336119,0.9608392901743766,14.737068236839692
76,25.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.6007584559524684,1.2646282612724247,1.266120507493715,14.73894172882394
77,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.8323187302815872,0.8334568262159024,20.21492884568767
77,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.837432080469438,1.2429475287104943e-15,20.502310223666342
78,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5329900453787878,0.533604030644105,26.464696543136373
78,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5599914266959916,7.71501566974398e-16,22.793650199146832
79,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5953844537387211,0.5961541432102032,25.174213454548273
79,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5892778220832546,6.395263726080899e-16,22.08534013057602
80,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.4666386305123236,0.46635474265754134,34.14977548365654
80,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5431862157424349,7.348965138873054e-16,23.62165942370769
81,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6227347923267684,0.6222434991874233,55.0059277161698
81,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5879964807664355,7.733812831250979e-16,22.64084330440188
82,25.0,A5,2,38,0.05263157894736842,1.1168082710455467,1.2472607142757433,2,3.3153568368751065,0.7332130611327714,0.7340843897167924,18.979199706838532
82,25.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,3.3567542878546486,0.9024524145822176,0.9015026423108018,18.58670533830829
83,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6173479253588211,0.6178550309072742,19.03109680458803
83,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7461559756199335,1.0405695066281477e-15,19.102031540808177
84,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6486230685377651,0.6493869018631905,30.381897395606416
84,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.5482996825320438,7.437575063665737e-16,22.69511566390847
85,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.4170008403894929,0.4143105290047643,41.39370508703783
85,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.4829437966020997,5.560756150322752e-16,25.411909112296712
86,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5168884700016722,0.5174762234210828,32.35939874135291
86,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6105890464693475,1.1066189788740125e-15,22.31067847838751
87,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5801186455985451,0.5808557715013019,34.97775016696176
87,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.483685871333199,5.835096720603632e-16,23.107269027276015
88,25.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.5544967807449225,0.5551858821613876,25.75613517336049
88,25.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.6817725993136075,8.488121798814124e-16,22.613606326995644
